host_id,text,interestsTastes,lifeMottoValues,workEducation,relationships,personality,originResidence,travel,hospitality,other
6614779,We love using Airbnb while abroad and in the U.S. and are now excited to be hosts ourselves!,0,0,0,0,0,0,1,1,0
6614779,We've got backyard chickens and we love to cook and garden.,1,0,0,1,0,0,0,0,0
8206519,We are a family that loves Seattle and loves to travel.,0,0,0,1,0,1,1,0,0
8206519,"Favorite spots are Alaska, La Paz, Mexico and New Zealand.",0,0,0,0,0,0,1,0,0
8206519,"We spend lots of time enjoying the outdoors, running, hiking, backpacking, climbing, canoeing, biking.",1,0,0,0,0,0,0,0,0
8206519,We can give you recommendations for local hikes for any ability. ,0,0,0,0,0,0,0,1,0
33878833,I am a fun loving adventurer living in Downtown Seattle with my wife.,0,0,0,1,1,1,0,0,0
844971,"Can't live without: sunshine, salt water (swimming!",1,0,0,0,0,0,0,0,0
844971,"), a good book and The New Yorker, exploring new places, and a bit of free time.",1,0,0,0,0,0,0,0,0
844971,"A few of the most memorable trips I've taken: Panama, Paris, Madrid, Zihuatanejo, and Sooke Harbor.",0,0,0,0,0,0,1,0,0
844971,I am ever hopeful.,0,0,0,0,1,0,0,0,0
844971,"Also: passionate dreamer, nonrev traveler, someday sommelier, living proof of severe mercy, and...very lucky auntie.",1,0,0,1,0,0,0,0,0
15512043,"Originally from NYC, transplanted to Seattle for work.",0,0,0,0,0,1,0,0,0
15512043,Travel: Japan!,0,0,0,0,0,0,1,0,0
15512043,"Books: I don't read
Movies: Anything loud
Shows: X-Files!",1,0,0,0,0,0,0,0,0
15512043,"Silicon Valley
Music: Slim Shady
Food: Fried chicken and beer
Sports: Knicks

I try to run a lot, but probably really less than I want to.",1,0,0,0,0,0,0,0,0
15512043,As a host I can have as much or as little interaction as guests would like.,0,0,0,0,0,0,0,1,0
15512043,As long as you enjoy it!,0,1,0,0,0,0,0,0,0
2051621,"Currently a stay-at-home mom to three young ones (10, 8, and 5).",0,0,1,1,0,0,0,0,0
2051621,By trade I'm a high school Spanish teacher.,0,0,1,0,0,0,0,0,0
2051621,My husband works jointly at the UW in the School of Public Health and at the Fred Hutchinson Cancer Research Center.,0,0,1,1,0,0,0,0,0
2051621,He does HIV/AIDS vaccine research as a Bio-Statistician.,0,0,1,0,0,0,0,0,0
2051621,"We've done vacation rentals in the past through craigslist when we've gone on longer vacations/sabbaticals, so thought we'd give this new web site a try as a way to help us pay for piano and ballet lessons and still save something for their college education!",1,0,0,1,0,0,0,1,0
2051621,"My favorite destinations:
Buenos Aires!",0,0,0,0,0,0,1,0,0
2051621,"Sevilla, España

Books:  
To Kill a Mockingbird
Jane Eyre
Little Women
Count of Monte Cristo
Les Miserables
Blueberries for Sal
Bodas de Sangre by Lorca
Taming of the Shrew
The Catcher and the Rye
Of Mice and Men

Movies:  Currently going through a Bollywood craze.",1,0,0,0,0,0,0,0,0
2051621,"3 Idiots, Lagaan, almost anything with Amir Khan or Shahrukh Khan
Cat on a Hot Tin Roof, Breakfast at Tiffany's, Cool Hand Luke, Street Car Named Desire, Gilda.",1,0,0,0,0,0,0,0,0
2051621,"Princess Bride
Pedro Almodovar films

",1,0,0,0,0,0,0,0,0
16551725,5 things I can't live without.,1,0,0,0,0,0,0,0,0
16551725,"- My Partner Xav
- my 2 small dogs, Otis and Mabel (that's 2)
- Cooking great food (mostly plant-based, whole food)
- beautiful things ( art, nature, etc.)",1,0,0,1,0,0,0,0,0
16551725,"My style as a host, is to give you, your space, but I will always help you with what you need to make your stay with us and in San Francisco as pleasant as possible.",0,0,0,0,0,1,0,1,0
4033641,I work in the fashion industry and in my free time I love to cycle and do boot camp three times a week.,1,0,1,0,0,0,0,0,0
4033641,"I spend time seeing local bands in the area, heading to Napa, Point Reyes, Halfmoon Bay and other area's on the weekend.",1,0,0,0,0,0,0,0,0
4033641,"I am out going, warm and friendly to all.",0,0,0,0,1,0,0,0,0
4033641,I don't judge people and I'm loyal.  ,0,0,0,0,1,0,0,0,0
38874759,We enjoy living in San Francisco Bay Area.,0,0,0,0,0,1,0,0,0
38874759,"We love to travel, go hiking, meet new people and share our amazing neighborhood with people visiting the unique city of San Francisco.",1,0,0,0,0,1,1,1,0
21694486,Love my city.,0,0,0,0,0,1,0,0,0
21694486,"Just as much, I love traveling and meeting people from all parts of the world and learning from their diverse perspectives.",0,0,0,0,0,0,1,0,0
21694486,"Increasingly, I try to combine work travel with small leisure breaks.",0,0,1,0,0,0,1,0,0
529581,Howdy!,0,0,0,0,0,0,0,0,0
529581,"I've been a host on Airbnb since they first started and have met awesome people from all over the world, some of whine have become friends.",0,0,0,0,0,0,0,1,0
529581,I promise to do my best to make sure you have a fantastic stay!,0,0,0,0,0,0,0,1,0
529581,I've lived in San Francisco for more than 10 years.,0,0,0,0,0,1,0,0,0
529581,"I'm social, have many friends here and like to have them over for dinner and parties.",1,0,0,0,1,0,0,0,0
529581,"For fun, I play chess, practice yoga and dance tango.",1,0,0,0,0,0,0,0,0
529581,I'm pretty adventurous and very well traveled.,0,0,0,0,1,0,1,0,0
529581,"Originally, I'm from Paris, France.",0,0,0,0,0,1,0,0,0
529581,I recently sold my company and about to start something new.,0,0,1,0,0,0,0,0,0
529581,"So, I'm really excited to meet new people, maybe you?",0,0,0,0,0,0,0,0,0
529581,"Ciao,
Sophie-Charlotte",0,0,0,0,0,0,0,1,0
2764119,We are a young couple who love to travel and eat well!,1,0,0,1,0,0,1,0,0
2764119,SF is our home base and we couldn't be happier.,0,0,0,0,0,1,0,0,0
2764119,"We try to be environmentally and socially conscious, we love animals and volunteer at San Francisco's SPCA in our free time.",1,0,0,0,0,1,0,0,0
2764119,"Our perfect weekend day consists of walking down the street to a boozy brunch, relaxing at Fort Mason, walking or biking down to Crissy Field towards the Golden Gate Bridge, and then heading to a delicious dinner (notice we never even had to leave our neighborhood!).",1,0,0,0,0,1,0,0,0
2764119,"We swear by HGTV, Anthony Bourdain and Parks & Recreation.",1,0,0,0,0,0,0,0,0
2764119,"In all, we are an easy-going, fun-seeking couple who love exploring!",1,0,0,1,1,0,0,0,0
9476237,"I am a friendly, pragmatic and respectful native of San Francisco, in the great state of California.",0,0,0,0,1,1,0,0,0
9476237,"I like to travel, love to surf, and am happiest when those two come together.",1,0,0,0,0,0,1,0,0
9476237,"That has meant that all of my destinations over the past few years have been surf -related, with my past 3 trips spent in Central America, baking in Nicaragua and El Salvador.",1,0,0,0,0,0,1,0,0
9476237,"That being said, there is not much culture to experience in the jungle, and I want to broaden my horizons and take a few trips that are not motivated by the search.",0,0,0,0,0,0,1,0,0
9476237,Music is my second passion.,1,0,0,0,0,0,0,0,0
9476237,"While I never kept up with an instrument, I spend a huge amount of time finding music and going to shows.",1,0,0,0,0,0,0,0,0
9476237,"I pursue every opportunity to see and experience art wherever I go, and it would be great to get recommendations for whatever catches the eye or ear.",1,0,0,0,0,0,1,0,0
6755127,Livin' the dream at Alamo Square...,0,0,0,0,0,1,0,0,0
6755127,I've had this apartment for 4 years and have loved every second.,0,0,0,0,0,0,0,1,0
6755127,Now I want to share it with you! ,0,0,0,0,0,0,0,1,0
2433247,I grew up between Californian and Australian families.,0,0,0,0,0,1,0,0,0
2433247,"Love to travel, make art, and surf.",1,0,0,0,0,0,1,0,0
38201935,I have been a life long traveler and continue to explore all parts of the world.,0,0,0,0,0,0,1,0,0
38201935,"I love traveling and when I'm away on an adventure, I love that I am able to share my historic, classic San Francisco home with guests who are in town for business or pleasure.",0,0,0,0,0,1,1,1,0
38201935,It is so wonderful to be able to host on Airbnb so guests may enjoy my home while I'm on trips and let it not sit emptied and lonely.,0,0,0,0,0,0,0,1,0
38201935,I hope you enjoy my home as much as I do!,0,0,0,0,0,0,0,1,0
1971086,"SF, CA, writer, author, teacher.",0,0,1,0,0,1,0,0,0
1971086,Bicyclist. ,1,0,0,0,0,0,0,0,0
3553372,"Small Hotel in Mission District of San Francisco - Valencia Street

Private Bath, Private Room, Electronic Keycard Door Locks, Free Wi-Fi

Free Internet Kiosk Computer for Our Guests to Use 24 / 7.",0,0,0,0,0,0,0,1,0
3553372,24 Hour Manager On Site.,0,0,0,0,0,0,0,1,0
3553372,"Great Sunny Mission District Only 2 Blocks away from BART 16th St. Station 
& MUNI BUS STOPS - 49 Line & 33 Line

CABLE TV - with HBO",0,0,0,0,0,1,0,0,0
4581592,I'll try nearly anything once; I am a 46 y/o adventurous spirit.,0,0,0,0,1,0,0,0,0
4581592,"I've gone bungee jumping, bridge walking, and rock climbing.",1,0,0,0,0,0,0,0,0
4581592,"I enjoy swimming, tennis, basketball and jiu jitsu.",1,0,0,0,0,0,0,0,0
4581592,I bring warmth to those around me and extend myself when others need a hand.,0,0,0,0,1,0,0,0,0
4581592,I believe attracting positive things to my life is a result of sharing my positive energy with others.,0,1,0,0,0,0,0,0,0
4581592,I've been dedicated to my career in public health - psychology.,0,0,1,0,0,0,0,0,0
4581592,"My early affinity for helping others, as my mom says, developed when I was very young.",0,0,0,0,1,0,0,0,0
4581592,The large family that I hail from weren't much help in deterring me away from a career in helping others either.,0,0,1,0,1,0,0,0,0
4581592,"Since eligible to work at the age of 16, I've held some type of job in public health that I fostered into a career with the help of a BA, then MA in Psychology.",0,0,1,0,0,0,0,0,0
4581592,My more recent venture is a return to school for a Ph.D.,0,0,1,0,0,0,0,0,0
4581592,"Between work, school, volunteering and trying to maintain some semblance of a social life, I have a rich schedule that keeps me on my toes.",1,0,0,0,0,0,0,0,0
4581592,I've done a bit of traveling in my life.,0,0,0,0,0,0,1,0,0
4581592,"At an early age, family vacations took me to Canada and Mexico and in more recent years personal and business brought me to Paris, Malaysia, Holland, Singapore, Bulgaria, United Kingdom, Mexico, Germany, Peru, Hungary, Japan and Italy.",0,0,0,0,0,0,1,0,0
4581592,"Domestically, I've been to all of the West Coast States, Arizona, Nevada, New Mexico, Texas, Louisiana, Utah, New York, and Florida to spout off a few.",0,0,0,0,0,0,1,0,0
4581592,":-)

I look forward to meeting many folks through this service, perhaps one of those people will be you.",0,0,0,0,0,0,0,1,0
4581592,"Cheers & safe travels,

~Erik",0,0,0,0,0,0,0,1,0
5029176,"I'm originally from Orange County, but went to school and work in the Bay Area.",0,0,1,0,0,1,0,0,0
5029176,"I love to take trips, both close and far away, even if it's just for a weekend!",0,0,0,0,0,0,1,0,0
5029176,"I enjoy hiking and some day, want to take a road trip across the U.S., with the route passing national landmarks and parks.",1,0,0,0,0,0,1,0,0
4870158,"A professional Marketer with a design attitude, Client Relationship Manager, Online Experience Geek, Aspiring Minimalist.",0,0,1,0,0,0,0,0,0
4870158,Always Curious.,0,0,0,0,1,0,0,0,0
4870158,"I find myself questioning “that's how it is always done” assumptions, and imagining “how could it be”--using stuff I've learned along the way, and my own sense of what's enjoyable.",0,0,0,0,1,0,0,0,0
4870158,"I am from Burlingame, have lived in Tucson Arizona, Providence, RI and Boston, MA.",0,0,0,0,0,1,0,0,0
4870158,And now I am back in the beautiful city of SF. ,0,0,0,0,0,1,0,0,0
3022475,"I have been a happy resident of San Francisco since 1994, living right here on McAllister St where I arrived after a former life-time married to a fine man, raising a family of three sons.",0,0,0,1,0,1,0,0,0
3022475,I came for a visit and decided to stay......San Francisco does that to you.,0,0,0,0,0,1,0,0,0
3022475,"I spent my early years here touring the city on inline skates, yes, hills and (email hidden)eat adventures, great friends, did the Friday Night Skate for years.",1,0,0,0,0,0,0,0,0
3022475,I still skate occasionally but my work and rental property take up more time and the fact that I now have 5 dear grandchildren living around the country means I travel rather often.,1,0,0,1,0,0,1,0,0
3022475,Now I walk everywhere with Muni as a backup.,0,0,0,0,0,0,0,0,0
3022475,"SF is a great place to walk, you are never at a loss to find interesting places, beautiful buildings and lovely parks, beaches, trails, whatever your heart desires.",0,0,0,0,0,1,0,0,0
3022475,"Good way to keep healthy, too, with yoga and gardening added for balance.",1,0,0,0,0,0,0,0,0
3022475,I have been renting rooms in my place since 1997 when I was able to purchase it.,0,0,0,0,0,0,0,1,0
3022475,"I have had around 50 people stay since then, many from other countries.",0,0,0,0,0,0,0,1,0
3022475,"I have furnished rooms and cater to students, interns, people new to the city, beginning jobs.....a good place to get a start and figure out where you want to stay more permanently.",0,0,0,0,0,0,0,1,0
3022475,I try to make it a home away from home for them.,0,0,0,0,0,0,0,1,0
3022475,"For me it is like having a large, ever changing family.",0,0,0,1,0,0,0,0,0
6548625,Born and raised in the Bay Area.,0,0,0,0,0,1,0,0,0
6548625,Avid runner and reader.,1,0,0,0,0,0,0,0,0
6548625,"Love traveling, technology, and cooking - and just food in general!",1,0,0,0,0,0,1,0,0
6548625,Work in marketing at a technology company.,0,0,1,0,0,0,0,0,0
6548625,Current list of countries I've been to (and ongoing!,0,0,0,0,0,0,1,0,0
6548625,"): Taiwan, Hong Kong, Singapore, Indonesia, Philippines, Japan, Australia, Canada, Spain, Malaysia, Thailand, Cambodia, Mexico, South Korea",0,0,0,0,0,0,1,0,0
8797452,"Grew up in Southern California and has been in the Bay Area
 since the 90s
",0,0,0,0,0,1,0,0,0
2555455,Born and raised in the Inner Richmond district of San Francisco.,0,0,0,0,0,1,0,0,0
2555455,Family & friends are my most precious possessions.,0,0,0,0,0,0,0,0,0
2555455,"But a close 2nd are movies, art, ice cream, soccer, and ping pong!


",1,0,0,0,0,0,0,0,0
4758567,"I have lived in San Francisco, the fabulous city I call my home for over 30 years.",0,0,0,0,0,1,0,0,0
4758567,"I work from my home, and love to walk with my super friendly Bichon Frise, up and down the hills of the city, when I am not practicing yoga, learning Español, or hanging out with my friends dining.",1,0,1,1,0,0,0,0,0
4758567,My active life style is complemented by my very quite home life.,1,0,0,0,0,0,0,0,0
4758567,"My home, a retreat in the center of city, is a clean clutter free, nicely furnished space for total rest and comfort.",0,0,0,0,0,0,0,1,0
4758567,Having travelled for pleasure extensively I have been fortunate to meet friendly and trusting people who made a simple travel destination the most memorable journey for me.,0,0,0,0,0,0,1,0,0
4758567,"It is my wish to create an environment in my home, by which you too, experience similar positive experiences; a journey to remember and smile about years from now.",0,0,0,0,0,0,0,1,0
4758567,"Welcome!
",0,0,0,0,0,0,0,1,0
3608404,"I'm currently living in San Francisco, California but am an avid traveller/wanderluster and spend usually a quarter of the year out of the country exploring other parts of the world.",0,0,0,0,0,1,1,0,0
3608404,My latest trip was to my hometown of London and then to France for a visit to Paris.,0,0,0,0,0,1,1,0,0
3608404,"What I'm loving right now: PG tips tea, Tim Walker photos, The Selby, sashimi, any book by Thich Nhat Hanh, sporks, acai bowls, Harajuku spotting, and any occasion for dancing...",1,0,0,0,0,0,0,0,0
2331624,Affable and loyal friend to many!,0,0,0,0,1,0,0,0,0
2331624,I am a VP with a Financial firm.,0,0,1,0,0,0,0,0,0
2331624,"I grew up with three older brothers and consequently feel that I can get along with anyone, in any situation.",0,0,0,1,1,0,0,0,0
2331624,"I am very neat, tidy, and I hate forcing others to clean up after me.",0,0,0,0,1,0,0,0,0
2331624,I love sports and travelling.  ,1,0,0,0,0,0,1,0,0
4184115,Travel the world!,0,0,0,0,0,0,1,0,0
15103537,My name is Mary and I am your Experience Engineer here at Red Angel.,0,0,1,0,0,0,0,1,0
15103537,I have lived in San Francisco for over 10 years and will be your concierge to all this great city has to offer.,0,0,0,0,0,1,0,1,0
6759598,"Originally from Portland, Maine, I am a health care professional whose lived in SF for over 20 years.",0,0,1,0,0,1,0,0,0
6759598,"I am also a local musician, very involved in a folk band.",0,0,1,0,0,0,0,0,0
6759598,"I love dining out in SF, hiking, backpacking, art collecting, seeing film and live concerts, cooking and relaxing at the beach or in Dolores Park (my front yard).",1,0,0,0,0,1,0,0,0
1137986,"Born and raised in San Francisco, CA, USA, I love to travel and enjoy good food and wine.",1,0,0,0,0,1,1,0,0
1137986,Some of my favorite things to cook are curries and noodle salads.,1,0,0,0,0,0,0,0,0
1137986,I love road trips and look forward to doing more of them in my free time.,1,0,0,0,0,0,1,0,0
1137986,"I am currently a lawyer in the SF Bay Area, CA, USA.",0,0,1,0,0,1,0,0,0
1137986,"As you can imagine, it's a busy life but when I am not working, I like to cook, practice yoga, and ride my zippy road bike!",1,0,0,0,0,0,0,0,0
1137986,(Note: dog in the photo is not living at the place!,0,0,0,1,0,0,0,0,0
1137986,He lives with my parents!,0,0,0,1,0,0,0,0,0
1137986,]=),0,0,0,0,0,0,0,0,1
41852607,"My wife Erin and I have lived in San Francisco for almost twenty years combined, although Erin is a native of the Bay Area.",0,0,0,1,0,1,0,0,0
41852607,Our beautiful baby daughter Paxten joined us almost 2 years ago.,0,0,0,1,0,0,0,0,0
41852607,"Erin is an investigative journalist and published author, and I'm a director at one of San Francisco's largest hospitals.",0,0,1,0,0,0,0,0,0
41852607,We are both passionate about traveling and we love experiencing how the rest of the world lives.,0,0,0,0,0,0,1,0,0
41852607,"We have been to 30 countries in our travels, and look forward to exploring more with our darling little girl.",0,0,0,1,0,0,1,0,0
41852607,Erin and I have both spent substantial time traveling alone and know how nice it is to see a friendly face.,0,0,0,0,0,0,1,1,0
41852607,"We have met many amazing people through our travels and want to do the same for fellow explorers looking to get to know this beautiful, beguiling city that we live in and love so much.",0,0,0,0,0,0,1,0,0
41852607,"It was once said that “San Francisco itself is art, above all literary art.",0,0,0,0,0,1,0,0,0
41852607,"Every block is a short story, every hill a novel.",0,1,0,0,0,0,0,0,0
41852607,"Every home a poem, every dweller within immortal.” We hope you find San Francisco to be as magical a place as we do!",0,1,0,0,0,1,0,1,0
9630766,Been living in SF for the past 15 years and works in the tech industry.,0,0,1,0,0,1,0,0,0
9630766,"I'm an avid kiteboarder and SUPer, so if you're into any of these sports, I'll be happy to take you to our local spots.",1,0,0,0,0,0,0,0,0
9630766,I'm still new to hosting and so far it's been a great experience and I enjoy meeting fellow travelers from both here and abroad.,0,0,0,0,0,0,0,1,0
8747352,I'm a 24 year old San Francisco transplant from North Carolina.,0,0,0,0,0,1,0,0,0
8747352,I absolutely love San Francisco - it's magical and has a little something for everyone.,0,0,0,0,0,1,0,0,0
8747352,I'm a huge traveler - my goal is one international trip every year.,0,0,0,0,0,0,1,0,0
8747352,My favorite way to travel is by way of backpacking.,0,0,0,0,0,0,1,0,0
8747352,There's something about carrying your belongings around the world that makes everything feel like an adventure.,0,0,0,0,0,0,1,0,0
8747352,My life motto: it is what it is! ,0,1,0,0,0,0,0,0,0
4901696,"I'm originally from Belgium, but I've studied the last year at UC Berkeley and am now working at a tech company.",0,0,1,0,0,1,0,0,0
4901696,Most of the other people who will be staying in the house have the same profile.,0,0,0,0,0,0,0,0,1
4901696,"Some of them still study at Berkeley a post-graduate degree, others work at companies like Google and investment banks.",0,0,1,0,0,0,0,0,0
46327332,Software engineer who splits his time between California and Oregon. ,0,0,1,0,0,1,0,0,0
19484891,We are a young couple who met while traveling in Latin America.,0,0,0,1,0,0,1,0,0
19484891,"I have lived in the Bay Area for 8 years, and my boyfriend has just moved here from Australia.",0,0,0,1,0,1,0,0,0
19484891,We decided to plant ourselves in San Francisco because it was a city we both know and love.,0,0,0,0,0,1,0,0,0
19484891,"San Francisco has both the beauty of nature,  urban excitement and great dining, which we love to share with our guests.",1,0,0,0,0,1,0,1,0
19484891,Our apartment is available when we are traveling for work or vacation.,0,0,0,0,0,0,1,1,0
7538161,"Hi,

I'm big on travel, but trying to find something between hostels and hotels.",0,0,0,0,0,0,1,0,0
7538161,I did spend 3 months backpacking around the world in hostels so I'm excellent at sharing space and being considerate.,0,0,0,0,1,0,1,1,0
7538161,"(And have some great stories) I'm also a great cook, so if your kitchen is available, I'll probably use it and make enough food to share.",1,0,0,0,0,0,0,0,0
7538161,"I also enjoy running, wine, reading, and new dance spots.",1,0,0,0,0,0,0,0,0
796464,"a record collector (mostly electronic music)
works in (website hidden) sometimes and ran a record label
easy going and don't take myself too seriously.
",1,0,0,0,0,0,0,0,0
7821007,I recently picked up shop and moved west to San Francisco from the big apple.,0,0,0,0,0,1,0,0,0
7821007,"Originally from Chicago, I lived in Manhattan the past three years and then fell madly in love with a Canadian who led me to this beautiful city.",0,0,0,1,0,1,0,0,0
7821007,"We share a passion for travel, photography, the great outdoors and delicious food.",1,0,0,0,0,0,0,0,0
7821007,I love learning languages and surfing and lead an active lifestyle - always on the go.,1,0,0,0,0,0,0,0,0
7821007,Meeting new people and exploring places I have never been keeps life interesting and fun.,1,0,0,0,0,0,1,0,0
7821007,We have had a stream of Canadian visitor friends populating our living room since arriving and we are looking forward to hosting many others from all over the world :),0,0,0,0,0,0,0,1,0
3044795,I'm from San Francisco with my wife and two children.,0,0,0,1,0,1,0,0,0
35394563,"My roommates and I are active, social, mid-20s SF explorers.",1,0,0,0,0,0,0,0,0
35394563,"We're early running risers, bike riders and climbers, morning caffeine consumers, family-dinner makers and start-up workers, cocktail creators and weekend backpack adventurers.",1,0,0,1,0,0,0,0,0
28073897,"I'm outgoing, curious, eager to see and learn about the world around me.",0,0,0,0,1,0,0,0,0
28073897,"I've traveled all my life throughout the US, Europe and Asia and want to continue on the journey.",0,0,0,0,0,0,1,0,0
28073897,"I love live music, being outside in nature and sunshine, funny people, and trying new foods.",1,0,0,0,0,0,0,0,0
28073897,I am very low maintenance and up for adventure.,0,0,0,0,1,0,0,0,0
28073897,My favorite places to travel so far have been Southern Italy and Indonesia. ,0,0,0,0,0,0,1,0,0
3128388,Hi Travelers!!,0,0,0,0,0,0,0,1,0
3128388,"Zoe, Patrick & our sweet puppy Jonnë here!!",0,0,0,1,0,0,0,1,0
3128388,Thanks for checking out our listing.,0,0,0,0,0,0,0,1,0
3128388,We are looking forward to getting to know you and sharing our home and experiences.,0,0,0,0,0,0,0,1,0
3128388,While I absolutely adore my city I have a passion to travel.,0,0,0,0,0,0,1,0,0
3128388,"Whether its close to home or abroad, I'm constantly exploring cities, national parks, or on the search for a secluded beach.",1,0,0,0,0,0,1,0,0
3128388,My ideal trip is one when I'm able to absolutely assimilate into the local culture.,0,0,0,0,0,0,1,0,0
3128388,"To find the perfect eateries that are off the tourist trail, grab a beer at the local pub, and if I'm lucky buy fresh produce at the local farmer's market and cook a newfound dish for dinner.",1,0,0,0,0,0,0,0,0
3128388,I find that I'm able to be the most comfortable when staying through AirBnB and that's why I decided to encourage the same style of travel and host as well.,0,0,0,0,0,0,1,1,0
3128388,I look forward to future adventures and swapping travel stories with you. ,0,0,0,0,0,0,0,1,0
39190942,I am from San Francisco and work as a caregiver for the elderly and disabled.,0,0,1,0,0,1,0,0,0
39190942,I look forward to be your host during your visit to our beautiful city.,0,0,0,0,0,0,0,1,0
39190942,I live with my daughter and my husband who will oftentimes assist me in addressing the needs of my guests.,0,0,0,1,0,0,0,1,0
22565506,"Hi, My name is Carrie, and I am in my mid-40s and am an executive at a video game company, based out of Paris.",0,0,1,0,0,1,0,0,0
22565506,"My mother and I bought our 1883 Victorian treasure back in 2000 and for several years, my mom lived in bottom, and I lived in the top unit.",0,0,0,1,0,1,0,0,0
22565506,"My family travels a great deal, plus we have a sailboat that we love staying on as much as we can.....however, we still stay at the property occasionally, but we also enjoy renting it to guests!",1,0,0,0,0,0,1,1,0
22565506,"The top unit is approximately 2200 square feet, and is gorgeous.",0,0,0,0,0,0,0,1,0
22565506,We just re-listed the property after having corporate tenants staying there for over a year.,0,0,0,0,0,0,0,1,0
22565506,We are positive you will love Octavia Rose!,0,0,0,0,0,0,0,1,0
22565506,Enjoy it!  ,0,1,0,0,0,0,0,1,0
6044153,"Hi our names are Dayna, Ken and Kaya.",0,0,0,0,0,0,0,1,0
6044153,"We live in San Francisco, love meeting interesting people, and would like to share our home with some.",0,0,0,0,0,1,0,1,0
6044153,I am a carpenter/jack of all trades in the city and Dayna is a kindergarten teacher.,0,0,1,1,0,0,0,0,0
6044153,We have lived in San Francisco since 2010 and would love to share our knowledge of where to eat or what local attractions to see.,0,0,0,0,0,1,0,1,0
5848360,We're two California natives that have called San Francisco home for the past 3 years.,0,0,0,0,0,1,0,0,0
5848360,"Before that, we've lived in New York, Santa Barbara, and Sacramento.",0,0,0,0,0,1,0,0,0
5848360,"We love cooking, the outdoors, entertaining, and especially traveling/exploring new cities.",1,0,0,0,0,0,1,0,0
5848360,San Francisco is incredible - we hope you have the opportunity to come enjoy it! ,0,0,0,0,0,1,0,1,0
5213461,I work in tech industry.,0,0,1,0,0,0,0,0,0
5213461,Travel often for work.,0,0,1,0,0,0,1,0,0
1865574,San Francisco Natives,0,0,0,0,0,1,0,0,0
19937219,"I enjoy fitness, travel, and the outdoors.",1,0,0,0,0,0,1,0,0
19937219,"San Francisco is the perfect city for me to fulfill my interests with a large diversity of great restaurants, tons of options for outdoor activities and cool nightlife bars/lounge/live music venues.",1,0,0,0,0,1,0,0,0
19937219,"I hope you'll love San Francisco as much as I do and of course, have a wonderful stay too.",0,0,0,0,0,1,0,0,0
5974,"I am a tech entrepreneur, writer, occasional composer.",0,0,1,0,0,0,0,0,0
3235783,My wife and I and our friendly small dog live in the house above the in-law apt.,0,0,0,1,0,0,0,0,0
3235783,I mostly like to ride my bike in the area with friends or travel or just hang out in coffee shops and practice my spanish.,1,0,0,0,0,0,0,0,0
1024905,"I love to travel, enjoy meeting new people, and always try to have fun.  ",0,0,0,0,1,0,1,0,0
3179232,I am a property manager/environmental scientist/micropreneur/artist/builder from the mountains of Montana who relocated to the Bay Area to attend college...and I got hooked!,0,0,1,0,0,1,0,0,0
3179232,Since that time I have come to call the Bay Area home and love it especially because it has such a fabulous diversity of residents and activities.,0,0,0,0,0,1,0,0,0
3179232,I enjoy helping visitors with discerning tastes take delight in our spaces and I especially like helping travelers discover the insider’s perspective on the many world-class destinations/arts/restaurants/events the Bay Area (and beyond!),0,0,0,0,0,1,0,1,0
3179232,offers.,0,0,0,0,0,0,0,0,1
10461166,"Two loving parents of two kids, living in the city for over 15 years, we think San Francisco is the best place in the world.",0,0,0,1,0,1,0,0,0
10461166,We love the location of our house and what it has to offer and hope you will enjoy it too. ,0,0,0,0,0,0,0,1,0
928179,I'm a cardiac nurse.,0,0,1,0,0,0,0,0,0
928179,I'm energetic and live a pretty active life.,0,0,0,0,1,0,0,0,0
928179,Traveling is huge part of my life.,0,0,0,0,0,0,1,0,0
928179,I use airbnb when I travel too.  ,0,0,0,0,0,0,1,0,0
27007767,"We are two fun, adventurous folks who love living in San Francisco!",1,0,0,0,0,1,0,0,0
27007767,"A former ballet dancer turned child developmentalist, and a ping pong player turned engineer, we are now enjoying life as new parents.",0,0,1,1,0,0,0,0,0
27007767,We love traveling and seeing and exploring new places and meeting new people! ,1,0,0,0,0,0,1,0,0
20093693,"iOS Designer who loves the Beatles, fatty and good foods, and art in general.",1,0,1,0,0,0,0,0,0
20093693,I am either working or thinking about art.,1,0,1,0,0,0,0,0,0
20093693,Easy going!,0,0,0,0,1,0,0,0,0
4637665,"Lives in California, loves to travel",0,0,0,0,0,1,1,0,0
17120264,Nomad.,0,0,0,0,0,0,1,0,0
17120264,Film buff.,1,0,0,0,0,0,0,0,0
17120264,Frequent flyer junkie.,0,0,0,0,0,0,1,0,0
35568433,"Five things I can't live without are morning coffee (my niece roasts it), close friends, a hike above treeline at least once a year, Babolat tennis racket and a supply of new tennis balls.",1,0,0,0,0,0,0,0,0
35568433,"In my home, I keep things clean and simple.",0,0,0,0,1,0,0,1,0
35568433,"I enjoy  living with friends in the flat upstairs, sharing dog care and gardening and watching our families grow (from afar). ",1,0,0,1,0,0,0,0,0
6481835,Hi!,0,0,0,0,0,0,0,1,0
6481835,My name is Olga but everybody calls me Alyona.,0,0,0,0,0,0,0,0,1
6481835,"I'm 32, I'm from Moscow, I used to work for Cosmopolitan and ELLE.",0,0,1,0,0,1,0,0,0
6481835,I like traveling and I've visited more then 20 countries.,0,0,0,0,0,0,1,0,0
6481835,"I've been living in SF since February, I like to discover some place around and share my apt while I'm out of city.",0,0,0,0,0,1,0,1,0
