workerIdHash,age,gender,area,decision,a_host_id,b_host_id,a_trust,b_trust,state,choice
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,0,14969803,11854515,46.0,88.8888888889,L,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,0,3135755,17879124,82.5,61.3333333333,H,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,13583715,11358448,51.9444444445,73.0,L,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,0,541908,19400891,61.1111111111,80.6666666667,L,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,33205829,18069768,79.6666666667,62.6666666667,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,0,29765852,511136,76.3333333333,56.3333333333,H,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,5493138,830923,66.3333333333,87.0,L,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,14008508,9759611,87.3333333333,62.7777777778,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,1264795,3955766,45.3333333333,82.3333333333,L,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,0,5152543,3996685,84.0,52.7777777778,H,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,21563326,3392324,86.6666666667,69.3333333333,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,0,43613912,4153386,87.0,65.0,H,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,12987479,16551725,86.0,55.6666666667,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,23198702,13063145,45.6666666667,82.0,L,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,49181655,14766201,44.6666666667,74.0,L,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,0,30529,4143909,80.6666666667,52.0,H,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,6034599,29404086,55.8333333333,77.0,L,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,2974150,10099344,85.6666666667,63.3333333333,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,1716834,37488202,81.6666666667,57.6666666667,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,30250,8475198,62.7777777778,79.4444444444,L,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,3126520,24789838,72.7777777778,33.0,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,8654665,12181295,82.3333333333,67.0,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,1874001,1373979,91.3333333333,60.0,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,23747462,4882781,81.0,63.0,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,13063145,9604527,82.0,68.6666666667,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,875739,8059412,84.0,43.6666666667,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,39880373,2681858,85.6666666667,65.0,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,2363166,817624,74.6666666667,45.6666666667,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,8548430,1368113,76.1111111111,51.3333333333,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,0,1832472,24076012,67.2222222222,29.1666666667,H,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,0,4522418,25463713,84.3333333333,61.3333333333,H,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,8059412,1318839,43.6666666667,84.0,L,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,0,9039262,2762016,80.3333333333,57.3333333333,H,L
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,2681667,33373872,81.0,44.0,H,H
5a7b16698ade92439273d0e27f5aae85281d0081d8859346246c7567,36,Female,Suburban,1,8850409,7846216,75.3333333333,56.1904761905,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,8401857,39824695,77.0,60.0,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,7804609,957290,77.0,56.3333333333,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,4324378,7933743,61.6666666667,81.6666666667,L,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,3235783,15384170,49.4444444444,76.3333333333,L,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,34214627,18069768,85.8333333333,62.6666666667,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,12987479,7538161,86.0,49.3333333333,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,36188232,20093693,54.6666666667,76.6666666667,L,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,3321910,11453661,69.0,44.6666666667,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,16906759,9173703,82.6666666667,62.5,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,34214627,7037618,85.8333333333,61.6666666667,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,29688938,28183109,76.0,45.6666666667,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,19644682,17020845,55.3333333333,73.3333333333,L,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,10100413,23355336,81.0,58.0,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,875739,4151836,84.0,58.6111111111,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,1157814,107605,81.3333333333,55.6666666667,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,288153,3424306,81.6666666667,65.0,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,2904960,1594995,61.3333333333,83.0,L,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,50148570,11041866,79.3333333333,44.3333333333,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,21744759,22741130,81.0,64.3333333333,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,924436,1157814,54.0,81.3333333333,L,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,1578334,247996,79.0,28.3333333333,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,24705035,4220709,82.5,58.3333333333,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,11495235,1874001,62.6666666667,91.3333333333,L,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,29113638,13995545,83.6666666667,66.0,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,6389913,9996343,80.6666666667,59.4444444444,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,21671443,2513602,50.8333333333,77.0,L,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,4104341,6984814,47.0,77.0,L,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,27228556,3143600,87.0,61.3333333333,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,8401857,13261121,77.0,63.3333333333,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,2657216,11108717,54.0,80.8333333333,L,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,17233115,60923,75.6666666667,43.6666666667,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,3392324,13285063,69.3333333333,88.5714285714,L,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,1476255,407078,52.3333333333,71.6666666667,L,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,1349118,29765852,57.0,76.3333333333,L,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,167554,29703215,58.3333333333,79.6666666667,L,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,19111090,30529,65.3333333333,80.6666666667,L,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,8234652,16835162,78.6666666667,59.6666666667,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,23564487,49822473,52.6666666667,72.2222222222,L,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,1318839,796464,84.0,52.3333333333,H,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,11377754,8475198,54.3333333333,79.4444444444,L,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,2646233,20093693,49.6666666667,76.6666666667,L,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,7271526,4025366,51.0,76.3888888889,L,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,11377754,18880856,54.3333333333,80.0,L,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,19644682,20409395,55.3333333333,75.3333333333,L,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,3235783,28184994,49.4444444444,88.0,L,L
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,1,8475198,1678230,79.4444444444,63.6666666667,H,H
f10fb2f47e8132a1d99111555349127eeb8c1a6d1244f3638f442dc5,45,Male,Rural,0,289653,2513602,56.0,77.0,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,9630766,25078477,79.0,63.3333333333,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,7580514,3321910,43.6666666667,69.0,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,20856424,1441501,72.3333333333,53.0,H,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,6686300,24128984,49.0,83.0,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,25523,22414188,32.3333333333,86.3888888889,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,9898515,4901731,95.5555555556,47.0,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,623244,889533,83.3333333333,63.6666666667,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,1887615,2630368,82.6666666667,65.2777777778,H,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,19361478,12987479,64.0,86.0,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,30529,41760163,80.6666666667,59.3333333333,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,7985819,2978171,76.6666666667,49.4444444445,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,30536724,709758,59.6666666667,77.0,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,8850409,924436,75.3333333333,54.0,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,37488202,23158402,57.6666666667,81.3333333333,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,623244,479297,83.3333333333,65.3333333333,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,49822473,263199,72.2222222222,38.6666666667,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,1719081,15103537,43.0,74.7222222222,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,1832472,13622079,67.2222222222,26.0,H,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,2833833,14418694,23.3333333333,75.5555555556,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,7519116,20093693,42.6666666667,76.6666666667,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,16189003,18694245,80.6666666667,58.3333333333,H,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,21671443,12010926,50.8333333333,85.0,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,3494604,7506913,65.3333333333,80.0,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,5848360,24000,76.3888888889,64.0,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,3234412,809398,46.0,74.0,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,4143940,352441,60.8333333334,88.3333333333,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,20256286,1153779,56.6666666667,80.6666666667,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,9522475,24076012,77.0,29.1666666667,H,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,20093693,727945,76.6666666667,42.5,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,26378062,7721079,78.3333333333,59.3333333333,H,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,2974150,9585948,85.6666666667,63.0,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,4901731,1887615,47.0,82.6666666667,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,4809114,6548625,58.3333333333,77.6666666667,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,2368753,482998,65.3333333333,80.5555555555,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,4809114,1364547,58.3333333333,81.3888888889,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,3458990,15384170,58.0,76.3333333333,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,541908,29765852,61.1111111111,76.3333333333,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,4224172,21565738,64.3333333333,93.3333333333,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,12868266,4882781,79.6666666667,63.0,H,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,6255954,27795514,55.5555555556,85.3333333333,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,5146381,1719081,79.0,43.0,H,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,3054938,15501263,57.3333333333,88.8095238095,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,39049583,11495235,80.3333333333,62.6666666667,H,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,0,19361478,28368051,64.0,82.0,L,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,27295569,4244052,63.3333333333,81.3333333333,L,L
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,38874759,20256286,75.5555555556,56.6666666667,H,H
ff733c6e5f829d7fb0915c88cc949dca325b129d7a3361da01ca73ce,25,Male,Suburban,1,7028880,1336747,56.6666666667,73.3333333333,L,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,9425995,1441501,84.3333333333,53.0,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,11495235,3908620,62.6666666667,85.0,L,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,9630766,48900510,79.0,60.8333333333,H,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,4679279,6391526,55.3333333333,83.0,L,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,908893,26378062,57.0,78.3333333333,L,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,3126520,1774431,72.7777777778,31.0,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,352441,16070611,88.3333333333,59.0,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,27340932,3553372,79.6666666667,64.6666666667,H,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,28370425,2729738,75.2777777778,55.6666666667,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,3235783,3011547,49.4444444444,77.0,L,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,30536724,6391526,59.6666666667,83.0,L,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,8797452,29688938,47.6666666667,76.0,L,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,27795514,7360876,85.3333333333,43.6666666667,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,28368051,19111090,82.0,65.3333333333,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,4300883,17430718,85.3333333333,62.2222222222,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,24742173,14418694,38.3333333333,75.5555555556,L,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,9581259,2764119,62.6666666667,79.7222222222,L,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,4393276,12987638,57.0,76.3888888889,L,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,29685660,4153386,78.6666666667,65.0,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,1349118,4244052,57.0,81.3333333333,L,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,22239038,2894690,73.0,42.6666666667,H,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,10595115,29688938,33.6666666667,76.0,L,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,1577961,6244983,73.8888888889,53.0555555556,H,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,29703215,18069768,79.6666666667,62.6666666667,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,10468911,11377754,81.3333333333,54.3333333333,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,8110932,2762016,80.3333333333,57.3333333333,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,6044153,21744759,63.3333333333,81.0,L,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,7453694,3143600,81.0,61.3333333333,H,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,1349118,21744759,57.0,81.0,L,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,10100413,48900510,81.0,60.8333333333,H,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,2727122,18345644,76.6666666667,50.0,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,4410966,6034599,76.0,55.8333333333,H,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,27007767,14969803,79.6666666667,46.0,H,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,29703215,4354335,79.6666666667,66.3333333333,H,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,557641,4901731,79.6666666667,47.0,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,1368638,15501263,65.3333333333,88.8095238095,L,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,16398368,14859311,83.3333333333,66.0,H,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,623244,15138589,83.3333333333,57.6666666667,H,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,8401857,19413086,77.0,51.0,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,5152543,6129323,84.0,61.0,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,2879926,1874001,61.3333333333,91.3333333333,L,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,8773703,25523560,45.6666666667,70.6666666667,L,L
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,3011547,924436,77.0,54.0,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,35823523,13285063,46.6666666667,88.5714285714,L,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,9241743,29688938,26.0,76.0,L,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,1,27340932,19124621,79.6666666667,48.6666666667,H,H
09ad03f1f15436b2f0e643b81cfc98a2204bf93e02734a075e15f00c,51,Female,Urban,0,4620594,673805,55.0,89.3333333333,L,H
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,1,2974150,7231087,85.6666666667,68.0,H,H
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,1,3779051,5146381,43.6666666667,79.0,L,L
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,1,2032340,10087480,79.6666666667,58.6111111111,H,H
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,1,16978260,37488202,80.3333333333,57.6666666667,H,H
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,1,4300883,13203909,85.3333333333,66.0,H,H
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,0,1675869,19400891,55.8333333334,80.6666666667,L,H
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,1,19361478,623244,64.0,83.3333333333,L,L
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,1,407078,7360876,71.6666666667,43.6666666667,H,H
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,0,3765042,21020951,78.6666666667,56.6666666667,H,L
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,0,5533589,237849,66.0,81.6666666667,L,H
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,1,2123604,17225793,59.6666666667,75.6666666667,L,L
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,0,892781,12863112,56.6666666667,72.6666666667,L,H
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,0,1862476,541908,84.3333333333,61.1111111111,H,L
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,1,22414188,3235783,86.3888888889,49.4444444444,H,H
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,1,4513562,39880373,60.2777777778,85.6666666667,L,L
59ce9cd96521ad8522d1e563b176a60d0f9f57c3f2f8a55682d96509,22,Male,Rural,1,11517653,12289248,67.3333333333,80.6666666667,L,L
